screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
GuilhermeBoulos,2021-04-17T20:00:03Z,"A meta é arrecadar R$ 500 mil, que beneficiarão 5 mil profissionais da reciclagem de todo o Brasil com o valor de R$ 100.

Em 2020, o Pimp my Carroça distribuiu:",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1383510588790231046
GuilhermeBoulos,2021-04-17T19:59:12Z,"O movimento lançou, na última quinta-feira, um financiamento coletivo para comprar cestas básicas eletrônicas para catadoras e catadores de todo o país, de forma a ajudar esses profissionais a sobreviverem durante a pandemia.",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1383510375648223246
GuilhermeBoulos,2021-04-17T19:58:56Z,"♻️ Com o início da pandemia a ONG, que priorizava pinturas e reformas de carroças, concentra seus esforços em garantir o mínimo de segurança, saúde e renda desses trabalhadores informais.",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1383510306782015489
GuilhermeBoulos,2021-04-17T19:58:20Z,"As catadoras e os catadores agradecem!

Desde 2012, o Pimp My Carroça atua para tirar os catadores de materiais recicláveis da invisibilidade e aumentar sua renda por meio da arte, sensibilização, tecnologia e participação coletiva. https://t.co/YULGtweE8m",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Media Studio,pt,1383510155698999299
GuilhermeBoulos,2021-04-17T18:26:22Z,https://t.co/Uk2mVLFKj0,GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,,1383487014184493060
GuilhermeBoulos,2021-04-17T18:25:22Z,"Hoje saiu a conversa que tive com a @GabrielaPrioli no canal de YouTube dela. Assiste lá!
https://t.co/cR5Z0fzfRp",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383486761418989568
GuilhermeBoulos,2021-04-17T16:15:13Z,"Molecada do MBL cria confusão em hospital de Guarulhos, atrapalhando o trabalho dos profissionais da saúde. Saíram do bolsonarismo, mas o bolsonarismo não saiu deles.",,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383454006303858701
GuilhermeBoulos,2021-04-17T13:25:24Z,Hoje faz 25 anos. O massacre de Eldorado dos Carajás matou 21 sem-terras e mostrou ao mundo a necessidade da luta pela Reforma Agrária no Brasil. Força ao @MST_Oficial pra seguir na luta! #Carajás25anos,,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter for Android,pt,1383411270582366216
GuilhermeBoulos,2021-04-16T22:31:41Z,"Produção Executiva: Rodrigo Febronio
Direção Geral: Gabriel Gallindo (Gallo)

Um vídeo original do Gabinete do Amor SP",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1383186359985319938
GuilhermeBoulos,2021-04-16T21:33:51Z,"Ficha Técnica
Letra da Paródia: Eristhal, Iran Ribas e Rodrigo Febronio
Mixagem e Masterização: Estudio Veredas
Vocal: Eristhal: Barracão de Zinco Estúdios
Edição e Motion: Germán Perez",GuilhermeBoulos,,"Professor, coordenador do MTST e da Frente Povo Sem Medo. Foi candidato do PSOL à Presidência da República e à Prefeitura de São Paulo.",Twitter Web App,pt,1383171808086609920
